Distance,S,SW,W,NW,N,NE,E,SE,Car_Dir,Fire_Dir_X,Fire_Dir_Y,Output
49.34169,1,1,1,0.5277358,0.3713641,0.522665,1,1,-0.705398,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5277358,0.3713641,0.522665,1,1,-0.7022834,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5324708,0.3713941,0.5181847,1,1,-0.7022834,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5324708,0.3713941,0.5181847,1,1,-0.6984922,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5383781,0.3714687,0.5129111,1,1,-0.6956452,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5429207,0.3715519,0.5090756,1,1,-0.6887974,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5542371,0.3718459,0.5002643,1,1,-0.6673369,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5936385,0.373599,0.4759976,1,1,-0.6673369,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5936385,0.373599,0.4759976,1,1,-0.6643528,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5996399,0.37394,0.4729791,1,1,-0.6643528,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.5996399,0.37394,0.4729791,1,1,-0.6615341,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6054367,0.3742834,0.4701997,1,1,-0.6615341,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6054367,0.3742834,0.4701997,1,1,-0.6584474,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6119319,0.3746831,0.4672337,1,1,-0.6584474,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6119319,0.3746831,0.4672337,1,1,-0.6542507,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6210185,0.3752661,0.4633268,1,1,-0.6415445,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6504625,0.3773064,0.4523217,1,1,-0.6415445,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6504625,0.3773064,0.4523217,1,1,-0.638559,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6578339,0.3778453,0.449904,1,1,-0.638559,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6578339,0.3778453,0.449904,1,1,-0.6354213,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6657808,0.3784362,0.4474277,1,1,-0.6354213,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6657808,0.3784362,0.4474277,1,1,-0.6319317,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.674868,0.3791225,0.4447494,1,1,-0.6319317,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.674868,0.3791225,0.4447494,1,1,-0.6287054,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6835119,0.3797843,0.4423419,1,1,-0.6287054,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6835119,0.3797843,0.4423419,1,1,-0.6255009,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6923377,0.3804678,0.4400137,1,1,-0.6255009,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.6923377,0.3804678,0.4400137,1,1,-0.6223535,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.7012478,0.3811643,0.4377869,1,1,-0.6089106,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.7422364,0.3844212,0.4289025,1,1,-0.6089106,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.7422364,0.3844212,0.4289025,1,1,-0.604486,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.7568635,0.3855935,0.4261875,1,1,-0.604486,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.7568635,0.3855935,0.4261875,1,1,-0.601339,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.767642,0.3864577,0.4243158,1,1,-0.5980573,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.7792309,0.3873859,0.4224148,1,1,-0.588838,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.813834,0.390142,0.4173419,1,1,-0.588838,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.813834,0.390142,0.4173419,1,1,-0.588838,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.813834,0.390142,0.4173419,1,1,-0.5857139,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.8262978,0.3911261,0.4157086,1,1,-0.5821992,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.8408006,0.3922636,0.4139209,1,1,-0.5683197,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9036008,0.3970761,0.4073512,1,1,-0.5683197,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9036008,0.3970761,0.4073512,1,1,-0.5683197,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9036008,0.3970761,0.4073512,1,1,-0.564855,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.92081,0.3983583,0.405827,1,1,-0.564855,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.92081,0.3983583,0.405827,1,1,-0.5616328,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9374273,0.3995802,0.4044491,1,1,-0.5616328,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9374273,0.3995802,0.4044491,1,1,-0.5583612,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9549373,0.4008501,0.4030882,0.9864374,1,-0.5583612,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9549373,0.4008501,0.4030882,0.9864374,1,-0.5550342,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9734406,0.402172,0.4017428,0.9674001,1,-0.5550342,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9734406,0.402172,0.4017428,0.9674001,1,-0.5516348,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,0.9931143,0.4035548,0.4004074,0.9488036,1,-0.5474675,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4052946,0.398823,0.9271045,1,-0.5474675,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4052946,0.398823,0.9271045,1,-0.5441623,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.40671,0.397607,0.9106985,1,-0.5441623,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.40671,0.397607,0.9106985,1,-0.5401273,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4084808,0.3961697,0.8915666,1,-0.5401273,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4084808,0.3961697,0.8915666,1,-0.5368845,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4099385,0.3950515,0.8768617,1,-0.5368845,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4099385,0.3950515,0.8768617,1,-0.5327044,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4118637,0.3936575,0.8587306,1,-0.5327044,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4118637,0.3936575,0.8587306,1,-0.5291604,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4135371,0.3925166,0.8440407,1,-0.5291604,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4135371,0.3925166,0.8440407,1,-0.5249665,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.415567,0.3912138,0.8274131,1,-0.5216261,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4172226,0.3902122,0.8147206,1,-0.5216261,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4172226,0.3902122,0.8147206,1,-0.5183305,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4188903,0.3892547,0.8026503,1,-0.5183305,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4188903,0.3892547,0.8026503,1,-0.5183305,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4188903,0.3892547,0.8026503,1,-0.5151309,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4205425,0.3883536,0.7913389,1,-0.5151309,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4205425,0.3883536,0.7913389,1,-0.5110507,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4226972,0.3872446,0.7774655,1,-0.5110507,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4226972,0.3872446,0.7774655,1,-0.5077104,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4245017,0.3863696,0.7665432,1,-0.5032235,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.426984,0.3852399,0.752453,1,-0.5032235,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.426984,0.3852399,0.752453,1,-0.4967428,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4306899,0.3836982,0.733198,1,-0.4819016,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4397346,0.3805528,0.6934285,1,-0.4819016,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4397346,0.3805528,0.6934285,1,-0.4784146,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4419769,0.3798886,0.6848637,1,-0.4784146,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4419769,0.3798886,0.6848637,1,-0.4740252,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4448652,0.3790917,0.6744637,1,-0.4667756,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4498004,0.3778693,0.6581582,1,-0.4667756,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4498004,0.3778693,0.6581582,1,-0.462037,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4531403,0.3771319,0.648048,1,-0.4578699,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4561541,0.376523,0.6394925,1,-0.4471302,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4642646,0.37512,0.6187793,1,-0.4471302,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4642646,0.37512,0.6187793,1,-0.4424535,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4679568,0.3745824,0.6103176,1,-0.4424535,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4679568,0.3745824,0.6103176,1,-0.4388372,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.470881,0.3741965,0.6039904,1,-0.4388372,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.470881,0.3741965,0.6039904,1,-0.4344794,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4744869,0.3737656,0.5966048,1,-0.4344794,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4744869,0.3737656,0.5966048,1,-0.4309945,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4774368,0.3734476,0.5908786,1,-0.4309945,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4774368,0.3734476,0.5908786,1,-0.426186,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4816062,0.3730471,0.5832287,1,-0.4224091,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4849636,0.3727633,0.5774157,1,-0.4224091,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4849636,0.3727633,0.5774157,1,-0.4186462,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4883828,0.3725072,0.5717884,1,-0.4186462,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4883828,0.3725072,0.5717884,1,-0.4151135,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4916619,0.3722908,0.5666488,1,-0.4151135,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4916619,0.3722908,0.5666488,1,-0.4112746,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4953029,0.3720818,0.5612153,1,-0.4112746,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4953029,0.3720818,0.5612153,1,-0.4074047,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4990571,0.3718983,0.5558921,1,-0.4074047,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.4990571,0.3718983,0.5558921,1,-0.4021667,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5042766,0.3716933,0.5489234,1,-0.4021667,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5042766,0.3716933,0.5489234,1,-0.3985924,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5079322,0.3715817,0.5443178,1,-0.3945327,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5121795,0.3714826,0.539228,1,-0.3945327,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5121795,0.3714826,0.539228,1,-0.3904109,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.516598,0.3714119,0.5342087,1,-0.3904109,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.516598,0.3714119,0.5342087,1,-0.3857683,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5217073,0.3713681,0.5287272,1,-0.3789139,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5295169,0.3713721,0.5209519,1,-0.3789139,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5295169,0.3713721,0.5209519,1,-0.3753164,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5337476,0.3714069,0.5170161,1,-0.3753164,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5337476,0.3714069,0.5170161,1,-0.3715478,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5382804,0.3714672,0.5129956,1,-0.3715478,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5382804,0.3714672,0.5129956,1,-0.3666375,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5443461,0.3715823,0.5079092,1,-0.3511514,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5647377,0.3722149,0.4929215,1,-0.3511514,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5647377,0.3722149,0.4929215,1,-0.347436,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5699338,0.3724272,0.4895483,1,-0.347436,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5699338,0.3724272,0.4895483,1,-0.3429391,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5763906,0.3727152,0.4855738,1,-0.3429391,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5763906,0.3727152,0.4855738,1,-0.3384943,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5829595,0.3730335,0.481758,1,-0.3384943,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5829595,0.3730335,0.481758,1,-0.3342202,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5894582,0.3733711,0.4781907,1,-0.3342202,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5894582,0.3733711,0.4781907,1,-0.330409,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5954093,0.373698,0.4750913,1,-0.330409,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.5954093,0.373698,0.4750913,1,-0.3266191,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.601478,0.3740475,0.4720836,1,-0.3266191,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.601478,0.3740475,0.4720836,1,-0.3228209,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6077163,0.374422,0.4691414,1,-0.3176549,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6164622,0.3749705,0.465252,1,-0.3176549,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6164622,0.3749705,0.465252,1,-0.3176549,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6164622,0.3749705,0.465252,1,-0.3137098,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6233518,0.3754199,0.4623663,1,-0.3091601,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6315334,0.3759709,0.4591264,1,-0.3091601,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6315334,0.3759709,0.4591264,1,-0.3091601,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6315334,0.3759709,0.4591264,1,-0.3054184,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6384593,0.3764505,0.4565305,1,-0.3054184,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6384593,0.3764505,0.4565305,1,-0.3016436,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6456336,0.3769586,0.4539727,1,-0.2973772,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6539778,0.3775622,0.4511538,1,-0.2786003,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6939495,0.3805934,0.439602,1,-0.2786003,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.6939495,0.3805934,0.439602,1,-0.2743387,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.703831,0.3813673,0.4371631,1,-0.2706192,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7127239,0.3820691,0.4350868,1,-0.2706192,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7127239,0.3820691,0.4350868,1,-0.2706192,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7127239,0.3820691,0.4350868,1,-0.266936,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7217875,0.3827884,0.4330776,1,-0.266936,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7217875,0.3827884,0.4330776,1,-0.2629613,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7318681,0.383592,0.4309604,1,-0.2629613,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7318681,0.383592,0.4309604,1,-0.258862,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.742605,0.3844507,0.4288314,1,-0.2540613,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7556409,0.3854955,0.4264064,1,-0.2540613,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7556409,0.3854955,0.4264064,1,-0.250297,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.766228,0.3863444,0.4245554,1,-0.2461774,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7782018,0.3873036,0.4225792,1,-0.2461774,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7782018,0.3873036,0.4225792,1,-0.2461774,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7782018,0.3873036,0.4225792,1,-0.2423281,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.7897731,0.3882286,0.4207785,1,-0.2383611,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8021051,0.3892113,0.418968,1,-0.2383611,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8021051,0.3892113,0.418968,1,-0.2383611,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8021051,0.3892113,0.418968,1,-0.2343509,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.815012,0.3902352,0.4171835,1,-0.2343509,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.815012,0.3902352,0.4171835,1,-0.2305921,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8275326,0.3912233,0.4155518,1,-0.2264677,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.841766,0.3923391,0.413806,1,-0.2264677,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.841766,0.3923391,0.413806,1,-0.2212471,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8605691,0.3937996,0.4116617,1,-0.2212471,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8605691,0.3937996,0.4116617,1,-0.2171773,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8758744,0.394976,0.4100397,1,-0.2171773,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8758744,0.394976,0.4100397,1,-0.2123153,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8949516,0.3964254,0.4081575,1,-0.2123153,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.8949516,0.3964254,0.4081575,1,-0.2084773,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.9106575,0.3976039,0.4067136,1,-0.2084773,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.9106575,0.3976039,0.4067136,1,-0.203686,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.9311181,0.3991181,0.404962,1,-0.199811,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.9484025,0.4003783,0.4035857,0.9935571,-0.1906005,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.992376,0.4035033,0.4004558,0.949473,-0.1906005,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,0.992376,0.4035033,0.4004558,0.949473,-0.1865542,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4049352,0.3991421,0.9314435,-0.1865542,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4049352,0.3991421,0.9314435,-0.1814046,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4068105,0.3975229,0.9095715,-0.1756326,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4089848,0.3957767,0.8863813,-0.1715858,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4105555,0.3945949,0.8708988,-0.1715858,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4105555,0.3945949,0.8708988,-0.1671912,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4123053,0.3933503,0.8547629,-0.1671912,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4123053,0.3933503,0.8547629,-0.1622149,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.414343,0.3919891,0.8372909,-0.1581022,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4160732,0.390902,0.8234532,-0.1415268,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4234844,0.3868572,0.7726266,-0.1376286,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4253331,0.385982,0.7617086,-0.1376286,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4253331,0.385982,0.7617086,-0.1376286,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4253331,0.385982,0.7617086,-0.1338686,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4271558,0.3851647,0.7515151,-0.1299346,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4291053,0.3843373,0.7411879,-0.1299346,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4291053,0.3843373,0.7411879,-0.1299346,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4291053,0.3843373,0.7411879,-0.1259735,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4311127,0.3835326,0.731124,-0.1259735,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4311127,0.3835326,0.731124,-0.1209849,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4337057,0.3825591,0.7189027,-0.1209849,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4337057,0.3825591,0.7189027,-0.1165915,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4360507,0.3817382,0.7085373,-0.09964891,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4456564,0.3788843,0.6717306,-0.09964891,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4456564,0.3788843,0.6717306,-0.0956178,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4480793,0.3782768,0.6636491,-0.0956178,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4480793,0.3782768,0.6636491,-0.09151607,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4506013,0.3776862,0.6556698,-0.09151607,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4506013,0.3776862,0.6556698,-0.08737771,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4532052,0.3771183,0.6478585,-0.08737771,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4532052,0.3771183,0.6478585,-0.08230821,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4564781,0.3764606,0.6386026,-0.08230821,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4564781,0.3764606,0.6386026,-0.07831649,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4591214,0.3759718,0.6315463,-0.07831649,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4591214,0.3759718,0.6315463,-0.07337673,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4624752,0.3754022,0.6230849,-0.05654779,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4746253,0.37375,0.59633,-0.05654779,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4746253,0.37375,0.59633,-0.05227362,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.477899,0.3734004,0.5900056,-0.05227362,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.477899,0.3734004,0.5900056,-0.04830933,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4810072,0.3731013,0.5842974,-0.04830933,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4810072,0.3731013,0.5842974,-0.04417786,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4843217,0.372815,0.5785044,-0.04417786,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4843217,0.372815,0.5785044,-0.03995437,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4877917,0.3725492,0.5727412,-0.03995437,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4877917,0.3725492,0.5727412,-0.03471385,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4922155,0.3722569,0.5658046,-0.02899976,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4971934,0.3719855,0.5585006,-0.02899976,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.4971934,0.3719855,0.5585006,-0.02481436,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.5009453,0.3718177,0.5533153,-0.02009439,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.5052873,0.3716599,0.5476283,-0.01564504,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.5094913,0.3715417,0.5424179,-0.01564504,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.5094913,0.3715417,0.5424179,-0.01171825,-43.6228,23.0576,LeftArrow
49.34169,1,1,1,1,1,0.513294,0.3714618,0.5379363,-0.01171825,-43.6228,23.0576,LeftArrow
